1852,9845	77571	
1854,9722	77689	
1856,9592	77582	
1858,9468	77451	
1860,9329	77533	
1862,9193	77283	
1864,9041	77965	
1866,8883	77628	
1868,873	77805	
1870,8561	77839	
1872,8398	78483	
1874,8217	77063	
1876,8031	77972	
1878,7852	77759	
1880,7654	77022	
1882,745	77225	
1884,7252	78145	
1886,7037	77577	
1888,6816	77770	
1890,6602	78010	
1892,637	77519	
1894,6144	76772	
1896,5902	77816	
1898,5653	77465	
1900,541	77913	
1902,515	77570	
1904,4884	77524	
1906,4625	78045	
1908,4347	78640	
1910,4066	78174	
1912,3789	77930	
1914,3495	77647	
1916,3196	78266	
1918,2902	78665	
1920,259	78350	
1922,2274	78544	
1924,1964	77852	
1926,1637	78445	
1928,1304	78701	
1930,0977	79105	
1932,0631	78122	
1934,0281	79274	
1935,9937	78150	
1937,9575	79655	
1939,9208	79203	
1941,8837	79460	
1943,847	79907	
1945,8086	79434	
1947,7697	79085	
1949,7313	78273	
1951,6913	79662	
1953,6506	79238	
1955,6106	79193	
1957,569	78957	
1959,5266	79289	
1961,4838	78899	
1963,4415	79382	
1965,3976	79368	
1967,353	79665	
1969,3091	79978	
1971,2635	79051	
1973,2174	79997	
1975,1707	78619	
1977,1245	78894	
1979,0765	78910	
1981,0282	79267	
1982,9803	78921	
1984,9308	78884	
1986,8809	80160	
1988,8302	78851	
1990,7802	79952	
1992,7284	79483	
1994,676	79569	
1996,6232	80139	
1998,5709	79198	
2000,5171	79260	
2002,4625	80077	
2004,4075	79750	
2006,353	80400	
2008,2969	80416	
2010,2401	80200	
2012,183	80190	
2014,1262	80000	
2016,0679	80110	
2018,0089	79696	
2019,9495	80889	
2021,8894	79781	
2023,83	80409	
2025,7689	80181	
2027,7073	80541	
2029,645	79957	
2031,5834	80972	
2033,52	80625	
2035,4562	81088	
2037,3918	80779	
2039,3269	80871	
2041,2625	80660	
2043,1964	81370	
2045,1298	80114	
2047,0626	80449	
2048,9949	81243	
2050,9277	80951	
2052,8591	81493	
2054,7898	81925	
2056,7197	81492	
2058,6494	82010	
2060,5796	82153	
2062,5078	82541	
2064,436	81737	
2066,3633	81785	
2068,29	82087	
2070,2175	82115	
2072,1433	82371	
2074,0684	82385	
2075,9932	82787	
2077,9172	82285	
2079,8408	81972	
2081,7651	83336	
2083,6875	82877	
2085,6094	82969	
2087,531	82810	
2089,4517	83303	
2091,3721	82853	
2093,293	82895	
2095,2122	82526	
2097,1309	82786	
2099,0491	83470	
2100,9666	82667	
2102,8838	82722	
2104,8003	83427	
2106,7173	83879	
2108,6328	83212	
2110,5479	82983	
2112,4622	84138	
2114,376	83653	
2116,2891	84181	
2118,2019	83433	
2120,1152	83722	
2122,0271	83804	
2123,9382	84103	
2125,8486	84099	
2127,7588	83908	
2129,6682	83969	
2131,5774	84311	
2133,4858	84116	
2135,3936	84890	
2137,3022	84046	
2139,209	84162	
2141,1152	84741	
2143,021	84475	
2144,9263	85027	
2146,8311	84917	
2148,7351	84733	
2150,6387	84942	
2152,542	84995	
2154,4443	85555	
2156,3477	85857	
2158,249	86445	
2160,1499	86527	
2162,0503	86855	
2163,9504	86876	
2165,8496	87148	
2167,7485	86641	
2169,6467	87228	
2171,5444	87235	
2173,4419	87134	
2175,3384	88146	
2177,2346	88849	
2179,1301	87706	
2181,0251	88551	
2182,9209	88504	
2184,8152	88068	
2186,7085	88094	
2188,6016	88587	
2190,4939	88343	
2192,3857	88731	
2194,2773	89046	
2196,1682	89262	
2198,0583	88989	
2199,9482	90206	
2201,8374	89614	
2203,7263	89275	
2205,6145	89660	
2207,502	90217	
2209,3892	89457	
2211,2759	90488	
2213,1621	89904	
2215,0476	90864	
2216,9326	89798	
2218,8171	91156	
2220,7012	90772	
2222,5845	90645	
2224,4675	90271	
2226,3499	91037	
2228,2317	90869	
2230,113	91323	
2231,9939	91056	
2233,8743	91192	
2235,7539	91196	
2237,6333	91916	
2239,512	92931	
2241,3901	91191	
2243,2678	91382	
2245,145	91631	
2247,0217	92215	
2248,8979	92262	
2250,7734	92248	
2252,6484	92515	
2254,5229	91746	
2256,397	92462	
2258,2705	91990	
2260,1436	92184	
2262,0159	92202	
2263,8877	92856	
2265,7593	92883	
2267,6301	92238	
2269,5005	92176	
2271,3704	92773	
2273,2397	92661	
2275,1084	92692	
2276,9768	93217	
2278,8445	93488	
2280,7117	93381	
2282,5784	93764	
2284,4448	93571	
2286,3105	93947	
2288,1746	94151	
2290,0391	93747	
2291,9033	94604	
2293,7668	94673	
2295,6299	93900	
2297,4924	95254	
2299,3545	94478	
2301,2163	95066	
2303,0771	94866	
2304,9377	94806	
2306,7976	95274	
2308,657	95879	
2310,5161	95776	
2312,3735	96408	
2314,2314	94748	
2316,0886	95848	
2317,9458	96192	
2319,802	96444	
2321,658	95946	
2323,5132	96902	
2325,3682	97339	
2327,2224	97542	
2329,0762	97526	
2330,9285	97773	
2332,7813	98113	
2334,6335	98776	
2336,4854	98033	
2338,3364	98128	
2340,1873	98482	
2342,0376	98564	
2343,8872	98181	
2345,7363	99100	
2347,5837	98804	
2349,4321	98374	
2351,2798	99059	
2353,127	99376	
2354,9734	99203	
2356,8196	99712	
2358,6653	99334	
2360,5093	100289	
2362,3538	99328	
2364,198	99785	
2366,0415	99588	
2367,8845	99457	
2369,7271	100267	
2371,5691	99757	
2373,4097	100530	
2375,2507	100382	
2377,0911	100318	
2378,9312	100996	
2380,7708	100277	
2382,6096	100877	
2384,447	100830	
2386,2849	100921	
2388,1226	100800	
2389,9595	101704	
2391,7959	101593	
2393,6309	101278	
2395,4663	101871	
2397,3013	101972	
2399,1355	102862	
2400,9695	102473	
2402,8018	102582	
2404,6348	102744	
2406,467	102655	
2408,2991	103330	
2410,1306	102944	
2411,9602	103370	
2413,7905	102290	
2415,6206	103660	
2417,45	103177	
2419,2788	103357	
2421,106	105270	
2422,9341	103608	
2424,7615	103469	
2426,5881	104638	
2428,4133	104561	
2430,2395	105052	
2432,0647	104439	
2433,8896	105072	
2435,7139	105370	
2437,5366	105560	
2439,3601	105171	
2441,1829	106330	
2443,0051	106369	
2444,8259	106889	
2446,6472	106868	
2448,468	106671	
2450,2883	106316	
2452,1074	107247	
2453,9265	107067	
2455,7454	107694	
2457,5637	107601	
2459,3806	108848	
2461,198	108324	
2463,0146	107668	
2464,8301	107406	
2466,646	107918	
2468,4612	108557	
2470,2761	108401	
2472,0894	108329	
2473,9033	108091	
2475,7166	109521	
2477,5286	109567	
2479,3408	109314	
2481,1526	109780	
2482,9641	110196	
2484,7739	110625	
2486,5842	109554	
2488,394	109685	
2490,2024	109753	
2492,0115	110351	
2493,8198	109354	
2495,6265	110376	
2497,4341	109526	
2499,241	110410	
2501,0461	110577	
2502,8523	110203	
2504,6577	110586	
2506,4626	111300	
2508,2659	110489	
2510,0701	110733	
2511,8733	110324	
2513,6753	111641	
2515,4775	111033	
2517,2798	111614	
2519,0801	111267	
2520,8811	112195	
2522,6807	112007	
2524,4805	112197	
2526,28	112481	
2528,0781	112788	
2529,8767	112894	
2531,6746	112954	
2533,4712	112704	
2535,2683	113163	
2537,0647	112949	
2538,8599	113602	
2540,6555	113172	
2542,4504	113223	
2544,2441	113143	
2546,0381	113582	
2547,8308	113814	
2549,624	113330	
2551,4165	113724	
2553,2078	114204	
2554,9993	112527	
2556,7896	113710	
2558,5803	113068	
2560,3704	113782	
2562,1592	113028	
2563,9482	113061	
2565,7361	113625	
2567,5244	113271	
2569,312	114428	
2571,0984	113779	
2572,8853	113169	
2574,6704	113777	
2576,4563	113610	
2578,2417	113280	
2580,0254	112995	
2581,8098	113248	
2583,5925	113022	
2585,376	112612	
2587,158	112247	
2588,9404	111111	
2590,7224	111711	
2592,5027	110588	
2594,2837	111480	
2596,0632	110414	
2597,843	109618	
2599,6218	109444	
2601,4006	109183	
2603,1782	107551	
2604,9563	105782	
2606,7329	104189	
2608,51	103878	
2610,2866	100995	
